conn,seq,scheduled_ts,send_ts,end_ts,status,bytes_recv,request_id,warmup,service_ms,corrected_ms,ep
0,15,1785687764.438106,1785687764.438243,1785687764.444942,200,4474,6445429f-8232-467b-821e-a2ee8ae3b20d,1,6.700,6.837,-
1,15,1785687764.488106,1785687764.488269,1785687764.495223,200,4474,7e79dd16-e9d8-4a71-9e66-35a53540a06b,1,6.954,7.118,-
0,16,1785687764.538105,1785687764.538242,1785687764.545091,200,4474,3a1dec0e-5606-4e87-be55-f74ffadd9a31,1,6.849,6.985,-
1,16,1785687764.588105,1785687764.588269,1785687764.595981,200,4474,de5f3676-f6d1-4035-acfd-61ce3a8b759a,1,7.711,7.875,-
0,17,1785687764.638106,1785687764.638242,1785687764.645451,200,4474,e77c9534-83d6-45e1-9373-154753459c35,1,7.209,7.346,-
1,17,1785687764.688106,1785687764.688267,1785687764.695068,200,4474,ee432e51-610d-484a-85c4-4f5d82db4696,1,6.801,6.962,-
0,18,1785687764.738106,1785687764.738236,1785687764.744951,200,4474,f084c701-a8e8-496e-83fb-e295a1d7d54d,1,6.715,6.845,-
1,18,1785687764.788105,1785687764.788268,1785687764.795568,200,4474,fada46f1-d953-4e90-a50c-f2d34225fcd6,1,7.299,7.462,-
0,19,1785687764.838106,1785687764.838243,1785687764.845374,200,4474,1f390351-43b7-4f54-af28-5fc4eaa1ac4e,1,7.131,7.268,-
1,19,1785687764.888106,1785687764.888266,1785687764.895262,200,4474,ba29e3a5-3810-4d75-ae2b-b508547e16f0,1,6.996,7.157,-
0,20,1785687764.938106,1785687764.938241,1785687764.945395,200,4474,3d061685-b0ef-4e8d-9e45-c89a49570fca,1,7.155,7.290,-
1,20,1785687764.988106,1785687764.988266,1785687764.995400,200,4474,228c480f-1552-4725-b5f3-22718f939f47,1,7.134,7.294,-
0,21,1785687765.038105,1785687765.038242,1785687765.045079,200,4474,dae976f0-0da8-4b94-9e7b-413e037b21d1,1,6.837,6.974,-
1,21,1785687765.088105,1785687765.088264,1785687765.095218,200,4474,3c10319d-75cc-463d-b91a-931ec0728480,1,6.953,7.112,-
0,22,1785687765.138106,1785687765.138234,1785687765.145141,200,4474,c1ac549e-77bd-49f3-9d92-eb2efd53c562,1,6.908,7.036,-
1,22,1785687765.188106,1785687765.188281,1785687765.195796,200,4474,247d9d88-2271-4c59-82fd-977e35ed9ef1,1,7.516,7.691,-
0,23,1785687765.238106,1785687765.238237,1785687765.245649,200,4474,53359fc4-38d7-4900-9847-9f028f123b0b,1,7.412,7.544,-
1,23,1785687765.288105,1785687765.288274,1785687765.295169,200,4474,ed8976ed-8d9f-49c3-8a39-90ccd1f27b1a,1,6.895,7.063,-
0,24,1785687765.338106,1785687765.338242,1785687765.345025,200,4474,32390558-9ba8-4269-ac32-2e0877adc36b,1,6.782,6.919,-
1,24,1785687765.388106,1785687765.388267,1785687765.395587,200,4474,48f55776-9108-41cb-a7c2-729c2f25d518,1,7.320,7.481,-
0,25,1785687765.438106,1785687765.438240,1785687765.445374,200,4474,5f94457e-6878-41e7-ba4c-06708e462205,1,7.134,7.268,-
1,25,1785687765.488106,1785687765.488265,1785687765.496015,200,4474,e6f29ce6-7faa-4835-abf6-554db8474622,1,7.750,7.910,-
0,26,1785687765.538105,1785687765.538244,1785687765.545609,200,4474,e48efca3-fa66-4016-bd7b-c7e722273913,1,7.366,7.504,-
1,26,1785687765.588105,1785687765.588264,1785687765.595282,200,4474,8ff9da71-0993-4f00-90fb-d81d487bcfdb,1,7.018,7.176,-
0,27,1785687765.638106,1785687765.638235,1785687765.645161,200,4474,96c29386-4bc1-4826-9a48-8e42dd0ed9fa,1,6.926,7.055,-
1,27,1785687765.688106,1785687765.688265,1785687765.695179,200,4474,cfac2f21-e24d-4c8b-ad6a-c4c3eea4a64d,1,6.914,7.074,-
0,28,1785687765.738106,1785687765.738236,1785687765.745012,200,4474,4e785ba3-4e95-4f3e-8bb5-3d7f1aa9d65d,1,6.776,6.906,-
1,28,1785687765.788105,1785687765.788265,1785687765.795830,200,4474,9952475a-3d7a-4883-b22c-32748491c492,1,7.565,7.725,-
0,29,1785687765.838106,1785687765.838242,1785687765.845710,200,4474,9858b8d5-5e7f-4417-a2f5-ec3f24b56101,1,7.468,7.604,-
1,29,1785687765.888106,1785687765.888279,1785687765.895109,200,4474,78eb47b5-4a69-4bf3-a06e-42bf0465444e,1,6.830,7.003,-
0,30,1785687765.938106,1785687765.938239,1785687765.945053,200,4474,6d02b255-f0b2-4ffc-8f74-3cdbc7647f04,1,6.814,6.948,-
1,30,1785687765.988106,1785687765.988218,1785687765.995027,200,4474,94fff91d-099a-4276-a7b6-4aafbd3902f8,1,6.809,6.922,-
0,31,1785687766.038105,1785687766.038243,1785687766.045202,200,4474,72592506-3971-4ae6-afa6-d3789a13f4e5,1,6.959,7.097,-
1,31,1785687766.088105,1785687766.088260,1785687766.095010,200,4474,7f0c0cfb-9e3f-4917-bf7c-591a0cb45368,1,6.750,6.905,-
0,32,1785687766.138106,1785687766.138234,1785687766.145650,200,4474,a24633c6-8c83-4089-b3ba-86415421d43c,1,7.416,7.545,-
1,32,1785687766.188106,1785687766.188251,1785687766.195015,200,4474,6423bc79-fcfc-4e0f-859b-171536dc3477,1,6.764,6.910,-
0,33,1785687766.238106,1785687766.238238,1785687766.245210,200,4474,f8633aba-e189-4f99-bf18-2f85c6acd1be,1,6.973,7.105,-
1,33,1785687766.288105,1785687766.288254,1785687766.295049,200,4474,a4d4703a-937e-4916-9565-3274d8ed0a48,1,6.796,6.944,-
0,34,1785687766.338106,1785687766.338244,1785687766.345896,200,4474,492e6060-477f-4dde-a06b-2de0ff9a3ddc,1,7.652,7.791,-
1,34,1785687766.388106,1785687766.388262,1785687766.395223,200,4474,3aaac121-7c94-4348-a724-9932c4a49633,1,6.961,7.117,-
0,35,1785687766.438106,1785687766.438240,1785687766.445446,200,4474,a391595c-a045-406a-830c-9a8dcb76866f,1,7.205,7.340,-
1,35,1785687766.488106,1785687766.488243,1785687766.495002,200,4474,daa36028-1fd0-437c-9a1e-f35162dc08a6,1,6.759,6.896,-
0,36,1785687766.538105,1785687766.538238,1785687766.545134,200,4474,d68da455-9105-45f9-ada4-c3b6594a336a,1,6.896,7.029,-
1,36,1785687766.588105,1785687766.588241,1785687766.595072,200,4474,4d0e7acc-2f50-4ef7-8bc7-b21309f555e0,1,6.831,6.967,-
0,37,1785687766.638106,1785687766.638240,1785687766.645556,200,4474,a4ba5bd2-de8b-4078-b7b9-ca2e3b9368e3,1,7.316,7.450,-
1,37,1785687766.688106,1785687766.688246,1785687766.695003,200,4474,7eb9e3cc-f06a-4940-a8b7-27b993102f95,1,6.757,6.897,-
0,38,1785687766.738106,1785687766.738243,1785687766.745605,200,4474,3659fb42-43f4-4716-bee8-588fa9336b0a,1,7.362,7.499,-
1,38,1785687766.788105,1785687766.788245,1785687766.795433,200,4474,07c86334-dce9-4f23-a9c0-8279a2c3deba,1,7.188,7.327,-
0,39,1785687766.838106,1785687766.838241,1785687766.845349,200,4474,d1a7a7c3-1c07-42a9-9241-1295fe8f58d8,1,7.108,7.243,-
1,39,1785687766.888106,1785687766.888246,1785687766.895125,200,4474,32690ad8-eba4-43fa-b384-2e47bfd23e49,1,6.879,7.019,-
0,40,1785687766.938106,1785687766.938248,1785687766.945298,200,4474,0c3f7b6e-5ce9-4338-88c8-645ffdbdf9ac,1,7.050,7.192,-
1,40,1785687766.988106,1785687766.988241,1785687766.995048,200,4474,465beeb5-4422-4a84-9e18-106d57724939,1,6.807,6.942,-
0,41,1785687767.038105,1785687767.038249,1785687767.045658,200,4474,f5b1f85b-adda-47af-82d4-e6032d8f3794,1,7.408,7.552,-
1,41,1785687767.088105,1785687767.088243,1785687767.095035,200,4474,ea7b0006-5ed7-4897-9b50-1333d68795a7,1,6.791,6.929,-
0,42,1785687767.138106,1785687767.138241,1785687767.145168,200,4474,3fcc88ce-d5f9-4d02-9605-78e5b21de9ce,1,6.927,7.063,-
1,42,1785687767.188106,1785687767.188244,1785687767.195354,200,4474,2e6b5af9-bff2-41be-96e8-75bfa2773724,1,7.110,7.248,-
0,43,1785687767.238106,1785687767.238211,1785687767.244911,200,4474,b13bec01-b7db-4398-be97-70e7d85a52d7,1,6.700,6.805,-
1,43,1785687767.288105,1785687767.288242,1785687767.295295,200,4474,7f908620-12a6-478a-990f-7a7e4609f608,1,7.053,7.190,-
0,44,1785687767.338106,1785687767.338245,1785687767.345270,200,4474,8c33833e-256f-4909-b6ab-357e549ee3ae,1,7.025,7.164,-
1,44,1785687767.388106,1785687767.388244,1785687767.395664,200,4474,d659d8e8-eb1c-41cc-8616-548f06bbbcf3,1,7.421,7.559,-
0,45,1785687767.438106,1785687767.438244,1785687767.445021,200,4474,d518c019-7d6a-4d67-bab4-fbc63d5c7103,1,6.777,6.915,-
1,45,1785687767.488106,1785687767.488245,1785687767.495046,200,4474,c8b8cd01-6171-4d33-aca2-24e5c22540e8,1,6.801,6.940,-
0,46,1785687767.538105,1785687767.538243,1785687767.545151,200,4474,27423ca7-97e9-4008-ae57-78e342e11ac7,1,6.908,7.045,-
1,46,1785687767.588105,1785687767.588243,1785687767.595846,200,4474,8d360135-a1d5-40f3-9832-ccd85c349b5d,1,7.603,7.741,-
0,47,1785687767.638106,1785687767.638240,1785687767.645198,200,4474,4b2deb18-13aa-433b-899d-a5f60dd657f8,1,6.958,7.092,-
1,47,1785687767.688106,1785687767.688250,1785687767.695166,200,4474,f4f174ec-801d-494b-a95e-7ac3dd506a7b,1,6.916,7.060,-
0,48,1785687767.738106,1785687767.738236,1785687767.745073,200,4474,580d6dc1-3893-4249-b249-40f6fa0c127d,1,6.837,6.968,-
1,48,1785687767.788105,1785687767.788243,1785687767.795182,200,4474,ef7f03ad-e360-4d25-b819-28a4b7f6595c,1,6.939,7.076,-
0,49,1785687767.838106,1785687767.838242,1785687767.845526,200,4474,1f2f418f-a10e-4d7a-9483-f7d06d9b0cf4,1,7.283,7.420,-
1,49,1785687767.888106,1785687767.888259,1785687767.896214,200,4474,2d900929-07d0-428a-8d05-c03b9f02cfcc,1,7.955,8.109,-
0,50,1785687767.938106,1785687767.938235,1785687767.945720,200,4474,9f5fb1fb-2fca-47f3-85cd-e72bcd61c639,1,7.485,7.614,-
1,50,1785687767.988106,1785687767.988240,1785687767.995718,200,4474,4838f4d5-8571-492d-9139-3d4977dae9f4,1,7.478,7.612,-
0,51,1785687768.038105,1785687768.038239,1785687768.045326,200,4474,e41d7b80-f3f9-434c-bd40-4aa8c0e1389c,1,7.087,7.221,-
1,51,1785687768.088105,1785687768.088241,1785687768.095161,200,4474,3e103188-ebb6-4f54-a050-673559c962fa,1,6.920,7.055,-
0,52,1785687768.138106,1785687768.138240,1785687768.145509,200,4474,47d49cfc-8de7-4ead-80fb-7698872d8b2b,1,7.269,7.403,-
1,52,1785687768.188106,1785687768.188245,1785687768.195594,200,4474,b2f2e76b-3b8c-4b09-a26f-e2c4912e9749,1,7.349,7.488,-
0,53,1785687768.238106,1785687768.238237,1785687768.245042,200,4474,4b0e8b73-51db-4aac-97a6-bfdb181c4583,1,6.804,6.936,-
1,53,1785687768.288105,1785687768.288242,1785687768.294888,200,4474,d9cff4ab-bade-4ef4-9c7c-116256b0db06,1,6.645,6.782,-
0,54,1785687768.338106,1785687768.338242,1785687768.345216,200,4474,948ab160-9460-465f-bcde-31735850ec89,1,6.975,7.111,-
1,54,1785687768.388106,1785687768.388251,1785687768.395417,200,4474,7aa8b0c4-1d3c-488c-8ab2-0f831cd268da,1,7.166,7.311,-
0,55,1785687768.438106,1785687768.438241,1785687768.445073,200,4474,99e2fff5-dc36-496f-abc3-8da9b2e86749,1,6.832,6.968,-
1,55,1785687768.488106,1785687768.488250,1785687768.495770,200,4474,0d26c4a4-c9e3-4333-9c23-ff8f5ca6eb16,1,7.520,7.665,-
0,56,1785687768.538105,1785687768.538241,1785687768.545130,200,4474,c4a6e513-228f-4045-a411-28578c551842,1,6.889,7.025,-
1,56,1785687768.588105,1785687768.588241,1785687768.595487,200,4474,0572a8be-9204-4532-9b7b-6ef92995bfa2,1,7.246,7.382,-
0,57,1785687768.638106,1785687768.638239,1785687768.645242,200,4474,e4982d0e-a294-4f41-909e-c4b6e18486dc,1,7.004,7.137,-
1,57,1785687768.688106,1785687768.688248,1785687768.695050,200,4474,cb7b9cc1-e86c-40d0-bd3d-1aec29a8ce0d,1,6.803,6.945,-
0,58,1785687768.738106,1785687768.738233,1785687768.744929,200,4474,15bb2acb-e353-4c69-9ada-ec5d1c8dce1c,1,6.696,6.824,-
1,58,1785687768.788105,1785687768.788245,1785687768.795477,200,4474,02b65691-4bc5-486e-99d7-a34478525698,1,7.232,7.371,-
0,59,1785687768.838106,1785687768.838207,1785687768.845347,200,4474,94caa342-d2b2-470f-ac68-42e84a69d5ae,1,7.140,7.241,-
1,59,1785687768.888106,1785687768.888252,1785687768.895210,200,4474,4b218555-fc2f-432f-bc0a-1108841f2c53,1,6.958,7.104,-
0,60,1785687768.938106,1785687768.938243,1785687768.944996,200,4474,af5d7a4f-9365-4d3a-877a-690e117b2c5c,1,6.753,6.891,-
1,60,1785687768.988106,1785687768.988243,1785687768.995126,200,4474,340f77b9-e47e-4c01-8134-5a2d39df41ca,1,6.883,7.020,-
0,61,1785687769.038105,1785687769.038241,1785687769.045646,200,4474,c4ced47e-a819-45ad-a6fe-a61c2656fcd8,1,7.406,7.541,-
1,61,1785687769.088105,1785687769.088242,1785687769.095831,200,4474,271bbdf5-371c-4736-bbe9-d77edf88f25a,1,7.589,7.726,-
0,62,1785687769.138106,1785687769.138243,1785687769.145192,200,4474,a723beba-e249-459d-8147-88c21cdfa89f,1,6.949,7.087,-
1,62,1785687769.188106,1785687769.188247,1785687769.195018,200,4474,1f4280d1-e495-4a6b-bd82-a84b7e495935,1,6.771,6.912,-
0,63,1785687769.238106,1785687769.238241,1785687769.244902,200,4474,35d554e4-6207-40e1-80ac-cfd79454d295,1,6.661,6.797,-
1,63,1785687769.288105,1785687769.288244,1785687769.295509,200,4474,2a026f7f-5222-455d-965f-477f49638f19,1,7.265,7.404,-
0,64,1785687769.338106,1785687769.338210,1785687769.345192,200,4474,7e07e2e0-9e67-433b-86e0-513f25b62890,1,6.982,7.086,-
1,64,1785687769.388106,1785687769.388245,1785687769.395703,200,4474,87f0d1d3-7fa2-47c4-a1db-6277e98ac466,1,7.458,7.597,-
0,65,1785687769.438106,1785687769.438241,1785687769.445066,200,4474,962be760-643d-4639-9dfa-5108a6f7d592,1,6.825,6.960,-
1,65,1785687769.488106,1785687769.488241,1785687769.495317,200,4474,cd67bd5a-0c06-4dc6-bf7a-f6f40d02aced,1,7.076,7.211,-
0,66,1785687769.538105,1785687769.538249,1785687769.545078,200,4474,e33b644e-d3a7-4f92-a1ee-123a44b6a4ee,1,6.829,6.973,-
1,66,1785687769.588105,1785687769.588241,1785687769.595056,200,4474,de588483-2238-46a1-a40d-56cad334f7a7,1,6.815,6.951,-
0,67,1785687769.638106,1785687769.638244,1785687769.645045,200,4474,d14b88e5-1326-4886-96de-07cc483bcbb0,1,6.801,6.939,-
1,67,1785687769.688106,1785687769.688244,1785687769.695455,200,4474,247a65c3-ebe2-4c39-84ad-93d56466b407,1,7.211,7.349,-
0,68,1785687769.738106,1785687769.738234,1785687769.744837,200,4474,c8fbb5d4-6738-4fea-bb11-df490601c93d,1,6.603,6.732,-
1,68,1785687769.788105,1785687769.788241,1785687769.794982,200,4474,aa525b77-fe4d-4e66-8636-eddfbbd61ddd,1,6.741,6.877,-
0,69,1785687769.838106,1785687769.838243,1785687769.845285,200,4474,96e0fb79-7863-4fd7-8f89-ebf0dd787cb6,1,7.042,7.179,-
1,69,1785687769.888106,1785687769.888251,1785687769.895180,200,4474,3cab629a-870e-4998-930b-157698df4cff,1,6.929,7.075,-
0,70,1785687769.938106,1785687769.938241,1785687769.945544,200,4474,7b1c1832-62c6-49ce-a648-3e10b3ea29f3,1,7.302,7.438,-
1,70,1785687769.988106,1785687769.988247,1785687769.995789,200,4474,d3c9761e-eadf-4e15-a8b8-d4d447168260,1,7.542,7.684,-
0,71,1785687770.038105,1785687770.038241,1785687770.045255,200,4474,a37802df-db86-473d-8777-27e49b6dd30b,1,7.014,7.150,-
1,71,1785687770.088105,1785687770.088243,1785687770.094975,200,4474,0cf06997-e04f-47a1-97ac-73ce741ec261,1,6.733,6.870,-
0,72,1785687770.138106,1785687770.138240,1785687770.145195,200,4474,ddfd84ba-086c-4fe1-935c-fb8b75dc94d4,1,6.954,7.089,-
1,72,1785687770.188106,1785687770.188244,1785687770.195011,200,4474,6a526fe8-77d6-4ba1-924c-c4d37010e74f,1,6.768,6.906,-
0,73,1785687770.238106,1785687770.238241,1785687770.245120,200,4474,8d480b89-214e-4671-8057-3cfa86a63ae9,1,6.879,7.014,-
1,73,1785687770.288105,1785687770.288241,1785687770.295487,200,4474,c88e1a5f-7af5-4c8e-ba4f-e70db30c56df,1,7.246,7.381,-
0,74,1785687770.338106,1785687770.338239,1785687770.344984,200,4474,f0a50594-9658-4c68-a41e-fc6b4bd664d9,1,6.745,6.878,-
1,74,1785687770.388106,1785687770.388241,1785687770.395754,200,4474,b8e9f031-f4d3-49ee-9168-aa50c4cce36e,1,7.512,7.648,-
0,75,1785687770.438106,1785687770.438240,1785687770.445003,200,4474,e6326698-70b9-412c-b308-105182c1e81c,1,6.763,6.897,-
1,75,1785687770.488106,1785687770.488243,1785687770.494921,200,4474,077780e6-818e-4f0c-ab1f-c1fef089fbf3,1,6.678,6.815,-
0,76,1785687770.538105,1785687770.538239,1785687770.545216,200,4474,9e9622f9-a8d4-4a11-a942-a5ead7839fcd,1,6.977,7.110,-
1,76,1785687770.588105,1785687770.588242,1785687770.595871,200,4474,08b12a13-2fa8-4a51-aed8-5bf6f2c024ae,1,7.629,7.766,-
0,77,1785687770.638106,1785687770.638249,1785687770.645288,200,4474,650528f9-417a-45cd-b80b-876ea47ee45d,1,7.039,7.182,-
1,77,1785687770.688106,1785687770.688245,1785687770.695058,200,4474,35098fa8-678f-406f-9631-489ffe84c1a5,1,6.813,6.952,-
0,78,1785687770.738106,1785687770.738236,1785687770.744955,200,4474,245b7de0-0993-4ab0-ae7f-c7d2eea028eb,1,6.719,6.850,-
1,78,1785687770.788105,1785687770.788241,1785687770.795327,200,4474,e6a8caad-94f6-43e6-be56-6b90b67ad53b,1,7.087,7.222,-
0,79,1785687770.838106,1785687770.838240,1785687770.845459,200,4474,7bfcf258-efac-42bd-abef-16b506af2d3d,1,7.219,7.353,-
1,79,1785687770.888106,1785687770.888251,1785687770.895229,200,4474,151ec33b-2706-4978-8af9-587d58579e90,1,6.978,7.123,-
0,80,1785687770.938106,1785687770.938240,1785687770.945062,200,4474,2d9a479d-4d04-4579-96a8-f0438c8a84c6,1,6.822,6.956,-
1,80,1785687770.988106,1785687770.988238,1785687770.995083,200,4474,1c7a6d12-8960-44c0-bf67-0b52f07d8fa1,1,6.845,6.978,-
0,81,1785687771.038105,1785687771.038242,1785687771.045225,200,4474,1e78216d-77d9-45fd-b5e6-23df681b1fb9,1,6.984,7.120,-
1,81,1785687771.088105,1785687771.088244,1785687771.095231,200,4474,a986243f-b8b3-4f36-a566-d73afa900f4f,1,6.987,7.126,-
0,82,1785687771.138106,1785687771.138243,1785687771.145311,200,4474,830c4381-bfdc-42c0-9cce-4df92cba43e0,1,7.068,7.205,-
1,82,1785687771.188106,1785687771.188245,1785687771.195601,200,4474,fa0b4833-a5fb-428d-8bd2-9cb5be14f168,1,7.356,7.495,-
0,83,1785687771.238106,1785687771.238243,1785687771.245632,200,4474,2b41a6f1-5adb-4849-9fc1-6f5e0e8babcf,1,7.389,7.526,-
1,83,1785687771.288105,1785687771.288243,1785687771.295742,200,4474,dd527625-25f8-4c6d-940d-4ca06482575b,1,7.499,7.637,-
0,84,1785687771.338106,1785687771.338243,1785687771.345449,200,4474,0c5cdf1b-3ab6-45f6-908e-7f11354521bd,1,7.205,7.343,-
1,84,1785687771.388106,1785687771.388244,1785687771.395122,200,4474,81528595-2671-4c8b-b538-9cea8a9f9542,1,6.878,7.016,-
0,85,1785687771.438106,1785687771.438240,1785687771.445128,200,4474,d8b87be0-a1eb-445d-a8bf-0da8e6b2de38,1,6.888,7.022,-
1,85,1785687771.488106,1785687771.488243,1785687771.495463,200,4474,7a4f85d8-fe3f-4b69-a1c2-5b636a3bf6c3,1,7.220,7.357,-
0,86,1785687771.538105,1785687771.538212,1785687771.545531,200,4474,9d6f3afe-2ce7-4c82-bc6d-8613c7e14704,1,7.319,7.425,-
1,86,1785687771.588105,1785687771.588249,1785687771.595155,200,4474,a632e884-f3c8-4275-9e94-00f46070e630,1,6.906,7.050,-
0,87,1785687771.638106,1785687771.638247,1785687771.645179,200,4474,b2454428-4d21-424b-a390-69d8663f3d00,1,6.931,7.073,-
1,87,1785687771.688106,1785687771.688255,1785687771.695505,200,4474,39e1a7a0-3f35-42ad-a7c8-c7f91383e79a,1,7.250,7.400,-
0,88,1785687771.738106,1785687771.738234,1785687771.745014,200,4474,66e7deaa-615d-4b08-b3b7-9816bc63cdf4,1,6.780,6.909,-
1,88,1785687771.788105,1785687771.788242,1785687771.795450,200,4474,36834725-50e6-49f6-9d68-d404db7b9af4,1,7.208,7.345,-
0,89,1785687771.838106,1785687771.838244,1785687771.845742,200,4474,747e95c4-9074-4513-bb4b-7df06f0d3321,1,7.498,7.637,-
1,89,1785687771.888106,1785687771.888244,1785687771.895424,200,4474,e7df98fe-84e7-4ce0-8881-7549674fb505,1,7.180,7.318,-
0,90,1785687771.938106,1785687771.938240,1785687771.945894,200,4474,1baf15c8-c7e4-4d74-9b8d-0328302bd798,1,7.654,7.788,-
1,90,1785687771.988106,1785687771.988244,1785687771.995160,200,4474,a760fc2c-42e7-4958-9dcd-a156dc05f584,1,6.916,7.055,-
0,91,1785687772.038105,1785687772.038208,1785687772.045255,200,4474,bfb483bd-e444-4749-b7c2-9f712cf1fdcd,1,7.047,7.149,-
1,91,1785687772.088105,1785687772.088243,1785687772.095624,200,4474,5f560605-c71b-4f84-8845-3d8f3318d240,1,7.382,7.519,-
0,92,1785687772.138106,1785687772.138242,1785687772.145737,200,4474,060c4bc2-9bc3-433a-a6e2-cc1afc776f00,1,7.495,7.632,-
1,92,1785687772.188106,1785687772.188252,1785687772.195251,200,4474,eeb2fa2e-3133-4e4e-b3bb-f606bb0e5511,1,6.999,7.145,-
0,93,1785687772.238106,1785687772.238241,1785687772.245202,200,4474,3ba14eb6-918d-4b2f-9ba8-5f0cf1999e31,1,6.960,7.096,-
1,93,1785687772.288105,1785687772.288242,1785687772.295192,200,4474,e4489f57-11b3-4481-a750-9fa83482fb4a,1,6.950,7.087,-
0,94,1785687772.338106,1785687772.338242,1785687772.345214,200,4474,64ec0292-b13c-4a6e-a189-1c536ee5a11a,1,6.972,7.108,-
1,94,1785687772.388106,1785687772.388244,1785687772.395498,200,4474,5fb18330-d174-4bce-9812-f15e4fd4a3d4,1,7.254,7.392,-
0,95,1785687772.438106,1785687772.438242,1785687772.445222,200,4474,cb6c4132-0083-4e75-8f9e-65f6a7b7dbd2,1,6.980,7.116,-
1,95,1785687772.488106,1785687772.488244,1785687772.495037,200,4474,0a983c19-6892-4d42-b866-3280b8b7c9d9,1,6.793,6.931,-
