ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant
1785864486.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864486.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864486.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864486.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864486.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864486.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864487.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864487.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864487.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864487.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864487.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864487.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864488.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864488.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864488.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864488.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864488.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864488.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864489.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864489.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864489.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864489.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864489.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864489.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864490.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864490.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864490.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864490.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864490.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864490.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864491.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864491.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864491.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864491.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864491.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864491.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864492.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864492.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864492.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864492.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864492.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864492.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864493.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864493.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864493.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864493.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864493.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864493.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864494.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864494.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864494.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864494.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864494.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864494.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864495.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864495.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864495.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864495.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864495.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864495.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864496.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864496.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864496.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864496.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864496.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864496.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864497.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864497.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864497.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864497.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864497.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864497.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864498.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864498.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864498.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864498.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864498.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864498.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864499.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864499.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864499.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864499.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864499.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864499.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864500.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864500.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864500.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864500.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864500.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864500.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864501.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864501.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864501.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864501.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864501.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864501.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864502.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864502.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864502.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864502.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864502.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864502.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864503.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864503.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864503.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864503.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864503.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864503.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864504.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864504.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864504.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864504.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864504.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864504.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864505.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864505.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864505.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864505.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864505.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864505.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864506.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864506.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864506.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864506.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864506.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864506.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864507.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864507.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864507.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864507.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864507.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864507.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864508.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864508.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864508.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864508.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864508.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864508.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864509.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864509.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864509.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864509.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864509.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864509.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864510.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864510.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864510.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864510.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864510.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864510.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864511.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864511.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864511.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864511.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864511.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864511.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864512.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864512.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864512.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864512.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864512.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864512.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864513.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864513.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864513.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864513.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864513.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864513.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864514.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864514.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864514.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864514.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864514.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864514.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864515.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864515.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864515.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864515.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864515.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864515.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864516.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864516.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864516.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864516.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864516.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864516.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864517.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864517.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864517.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864517.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864517.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864517.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864518.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864518.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864518.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864518.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864518.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864518.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864519.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864519.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864519.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864519.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864519.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864519.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864520.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864520.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864520.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864520.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864520.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864520.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864521.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864521.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864521.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864521.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864521.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864521.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864522.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864522.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864522.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864522.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864522.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864522.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864523.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864523.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864523.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864523.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864523.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864523.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864524.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864524.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864524.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864524.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864524.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864524.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864525.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864525.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864525.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864525.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864525.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864525.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864526.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864526.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864526.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864526.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864526.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864526.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864527.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864527.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864527.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864527.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864527.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864527.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864528.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864528.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864528.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864528.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864528.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864528.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864529.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864529.373,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864529.373,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864529.373,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785864529.373,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785864529.373,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785864530.373,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
