ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant
1785861789.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861789.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861789.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861789.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861790.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861790.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861790.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861790.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861790.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861790.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861791.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861791.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861791.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861791.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861791.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861791.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861792.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861792.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861792.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861792.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861792.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861792.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861793.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861793.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861793.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861793.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861793.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861793.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861794.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861794.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861794.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861794.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861794.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861794.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861795.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861795.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861795.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861795.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861795.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861795.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861796.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861796.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861796.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861796.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861796.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861796.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861797.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861797.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861797.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861797.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861797.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861797.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861798.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861798.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861798.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861798.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861798.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861798.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861799.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861799.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861799.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861799.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861799.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861799.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861800.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861800.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861800.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861800.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861800.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861800.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861801.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861801.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861801.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861801.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861801.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861801.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861802.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861802.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861802.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861802.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861802.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861802.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861803.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861803.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861803.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861803.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861803.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861803.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861804.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861804.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861804.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861804.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861804.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861804.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861805.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861805.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861805.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861805.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861805.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861805.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861806.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861806.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861806.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861806.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861806.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861806.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861807.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861807.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861807.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861807.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861807.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861807.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861808.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861808.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861808.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861808.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861808.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861808.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861809.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861809.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861809.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861809.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861809.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861809.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861810.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861810.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861810.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861810.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861810.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861810.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861811.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861811.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861811.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861811.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861811.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861811.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861812.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861812.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861812.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861812.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861812.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861812.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861813.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861813.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861813.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861813.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861813.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861813.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861814.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861814.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861814.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861814.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861814.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861814.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861815.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861815.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861815.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861815.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861815.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861815.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861816.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861816.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861816.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861816.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861816.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861816.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861817.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861817.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861817.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861817.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861817.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861817.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861818.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861818.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861818.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861818.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861818.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861818.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861819.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861819.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861819.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861819.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861819.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861819.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861820.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861820.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861820.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861820.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861820.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861820.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861821.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861821.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861821.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861821.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861821.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861821.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861822.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861822.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861822.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861822.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861822.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861822.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861823.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861823.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861823.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861823.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861823.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861823.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861824.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861824.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861824.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861824.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861824.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861824.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861825.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861825.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861825.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861825.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861825.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861825.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861826.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861826.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861826.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861826.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861826.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861826.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861827.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861827.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861827.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861827.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861827.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861827.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861828.275,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861828.275,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861828.275,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861828.275,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861828.275,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861828.275,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861829.276,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861829.276,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861829.276,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861829.276,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861829.276,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861829.276,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861830.276,c1,reserve,2300,0.138,26.2,13.53,3.51,S3,0,,0
1785861830.276,c1,search,2300,17.118,13.98,3.6,-6.14,S2,1,0.76,0
1785861830.276,c1,recommend,2300,0.765,25.99,13.26,3.23,S3,0,,0
1785861830.276,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861830.276,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861830.276,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861831.276,c1,reserve,2300,0.138,26.2,13.53,3.51,S3,0,,0
1785861831.276,c1,search,2300,17.118,13.98,3.6,-6.14,S2,0,,0
1785861831.276,c1,recommend,2300,0.765,25.99,13.26,3.23,S3,0,,0
1785861831.276,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861831.276,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861831.276,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861832.276,c1,reserve,2300,0.138,26.2,13.53,3.51,S3,0,,0
1785861832.276,c1,search,2300,17.118,13.98,3.6,-6.14,S2,0,,0
1785861832.276,c1,recommend,2300,0.765,25.99,13.26,3.23,S3,0,,0
1785861832.276,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861832.276,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861832.276,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861833.276,c1,reserve,2300,0.138,26.2,13.53,3.51,S3,0,,0
1785861833.276,c1,search,2300,17.118,13.98,3.6,-6.14,S2,0,,0
1785861833.276,c1,recommend,2300,0.765,25.99,13.26,3.23,S3,0,,0
1785861833.276,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861833.276,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861833.276,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785861834.276,c1,reserve,2300,0.138,26.2,13.53,3.51,S3,0,,0
1785861834.276,c1,search,2300,17.118,13.98,3.6,-6.14,S2,0,,0
1785861834.276,c1,recommend,2300,0.765,25.99,13.26,3.23,S3,0,,0
1785861834.276,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785861834.276,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785861834.276,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
