ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant
1785900230.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900230.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900230.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900230.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900230.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900230.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900231.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900231.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900231.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900231.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900231.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900231.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900232.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900232.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900232.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900232.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900232.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900232.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900233.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900233.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900233.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900233.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900233.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900233.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900234.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900234.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900234.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900234.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900234.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900234.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900235.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900235.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900235.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900235.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900235.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900235.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900236.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900236.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900236.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900236.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900236.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900236.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900237.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900237.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900237.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900237.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900237.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900237.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900238.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900238.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900238.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900238.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900238.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900238.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900239.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900239.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900239.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900239.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900239.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900239.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900240.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900240.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900240.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900240.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900240.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900240.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900241.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900241.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900241.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900241.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900241.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900241.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900242.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900242.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900242.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900242.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900242.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900242.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900243.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900243.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900243.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900243.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900243.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900243.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900244.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900244.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900244.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900244.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900244.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900244.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900245.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900245.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900245.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900245.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900245.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900245.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900246.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900246.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900246.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900246.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900246.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900246.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900247.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900247.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900247.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900247.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900247.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900247.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900248.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900248.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900248.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900248.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900248.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900248.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900249.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900249.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900249.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900249.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900249.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900249.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900250.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900250.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900250.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900250.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900250.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900250.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900251.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900251.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900251.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900251.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900251.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900251.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900252.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900252.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900252.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900252.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900252.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900252.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900253.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900253.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900253.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900253.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900253.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900253.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900254.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900254.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900254.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900254.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900254.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900254.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900255.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900255.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900255.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900255.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900255.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900255.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900256.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900256.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900256.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900256.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900256.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900256.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900257.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900257.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900257.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900257.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900257.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900257.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900258.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900258.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900258.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900258.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900258.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900258.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900259.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900259.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900259.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900259.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900259.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900259.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900260.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900260.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900260.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900260.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900260.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900260.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900261.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900261.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900261.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900261.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900261.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900261.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900262.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900262.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900262.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900262.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900262.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900262.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900263.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900263.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900263.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900263.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900263.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900263.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900264.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900264.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900264.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900264.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900264.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900264.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900265.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900265.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900265.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900265.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900265.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900265.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900266.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
